website	simple_url	complex_url	simple_level	complex_level	simple_location_html	complex_location_html	simple_location_txt	complex_location_txt	alignment_location	simple_author	complex_author	simple_title	complex_title	license	last_access	simple_location_txt_par	complex_location_txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320370/gemeinde/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17531/gemeinde/	A2/B1	C2	data/junge_politik/html/simple_299.html	data/junge_politik/html/complex_299.html	data/junge_politik/txt/simple_299.txt	data/junge_politik/txt/complex_299.txt				Gemeinde | bpb.de	Gemeinde | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_299.txt_par	data/junge_politik/txt_par/complex_299.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320373/gemeinnuetzigkeit/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17533/gemeinnuetzigkeit/	A2/B1	C2	data/junge_politik/html/simple_300.html	data/junge_politik/html/complex_300.html	data/junge_politik/txt/simple_300.txt	data/junge_politik/txt/complex_300.txt				Gemeinnützigkeit | bpb.de	Gemeinnützigkeit | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_300.txt_par	data/junge_politik/txt_par/complex_300.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/346356/gemeinwohl/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17540/gemeinwohl/	A2/B1	C2	data/junge_politik/html/simple_301.html	data/junge_politik/html/complex_301.html	data/junge_politik/txt/simple_301.txt	data/junge_politik/txt/complex_301.txt				Gemeinwohl | bpb.de	Gemeinwohl | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_301.txt_par	data/junge_politik/txt_par/complex_301.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320377/generationenkonflikt/		A2/B1	C2	data/junge_politik/only_simple_html/simple_302.html		data/junge_politik/only_simple_txt/simple_302.txt					Generationenkonflikt | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_302.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320375/generation-generationenvertrag/		A2/B1	C2	data/junge_politik/only_simple_html/simple_303.html		data/junge_politik/only_simple_txt/simple_303.txt					Generation / Generationenvertrag | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_303.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320379/genfer-konvention/		A2/B1	C2	data/junge_politik/only_simple_html/simple_304.html		data/junge_politik/only_simple_txt/simple_304.txt					Genfer Konvention | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_304.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320381/genossenschaft/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17545/genossenschaft/	A2/B1	C2	data/junge_politik/html/simple_305.html	data/junge_politik/html/complex_305.html	data/junge_politik/txt/simple_305.txt	data/junge_politik/txt/complex_305.txt				Genossenschaft | bpb.de	Genossenschaft | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_305.txt_par	data/junge_politik/txt_par/complex_305.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320383/genozid/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17523/genozid/	A2/B1	C2	data/junge_politik/html/simple_306.html	data/junge_politik/html/complex_306.html	data/junge_politik/txt/simple_306.txt	data/junge_politik/txt/complex_306.txt				Genozid | bpb.de	Genozid | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_306.txt_par	data/junge_politik/txt_par/complex_306.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320385/gentechnologie/		A2/B1	C2	data/junge_politik/only_simple_html/simple_307.html		data/junge_politik/only_simple_txt/simple_307.txt					Gentechnologie | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_307.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320388/gerechtigkeit/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17548/gerechtigkeit/	A2/B1	C2	data/junge_politik/html/simple_308.html	data/junge_politik/html/complex_308.html	data/junge_politik/txt/simple_308.txt	data/junge_politik/txt/complex_308.txt				Gerechtigkeit | bpb.de	Gerechtigkeit | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_308.txt_par	data/junge_politik/txt_par/complex_308.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320392/gerichtsbarkeit/		A2/B1	C2	data/junge_politik/only_simple_html/simple_309.html		data/junge_politik/only_simple_txt/simple_309.txt					Gerichtsbarkeit | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_309.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320390/gericht/		A2/B1	C2	data/junge_politik/only_simple_html/simple_310.html		data/junge_politik/only_simple_txt/simple_310.txt					Gericht | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_310.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320394/geschaeftsfaehigkeit/		A2/B1	C2	data/junge_politik/only_simple_html/simple_311.html		data/junge_politik/only_simple_txt/simple_311.txt					Geschäftsfähigkeit | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_311.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320396/geschaeftsfuehrende-regierung/		A2/B1	C2	data/junge_politik/only_simple_html/simple_312.html		data/junge_politik/only_simple_txt/simple_312.txt					Geschäftsführende Regierung | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_312.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320397/gesellschaft/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17556/gesellschaft/	A2/B1	C2	data/junge_politik/html/simple_313.html	data/junge_politik/html/complex_313.html	data/junge_politik/txt/simple_313.txt	data/junge_politik/txt/complex_313.txt				Gesellschaft | bpb.de	Gesellschaft | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_313.txt_par	data/junge_politik/txt_par/complex_313.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320401/gesetzesvorbehalt/		A2/B1	C2	data/junge_politik/only_simple_html/simple_314.html		data/junge_politik/only_simple_txt/simple_314.txt					Gesetzesvorbehalt | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_314.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320402/gesetzgebung/		A2/B1	C2	data/junge_politik/only_simple_html/simple_315.html		data/junge_politik/only_simple_txt/simple_315.txt					Gesetzgebung | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_315.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320399/gesetz/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17558/gesetz/	A2/B1	C2	data/junge_politik/html/simple_316.html	data/junge_politik/html/complex_316.html	data/junge_politik/txt/simple_316.txt	data/junge_politik/txt/complex_316.txt				Gesetz | bpb.de	Gesetz | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_316.txt_par	data/junge_politik/txt_par/complex_316.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320407/gesundheitsamt/		A2/B1	C2	data/junge_politik/only_simple_html/simple_317.html		data/junge_politik/only_simple_txt/simple_317.txt					Gesundheitsamt | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_317.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320404/gesundheit/		A2/B1	C2	data/junge_politik/only_simple_html/simple_318.html		data/junge_politik/only_simple_txt/simple_318.txt					Gesundheit | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_318.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320410/gewaltenteilung/		A2/B1	C2	data/junge_politik/only_simple_html/simple_319.html		data/junge_politik/only_simple_txt/simple_319.txt					Gewaltenteilung | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_319.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320412/gewaltenverschraenkung/		A2/B1	C2	data/junge_politik/only_simple_html/simple_320.html		data/junge_politik/only_simple_txt/simple_320.txt					Gewaltenverschränkung | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_320.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320413/gewaltherrschaft/		A2/B1	C2	data/junge_politik/only_simple_html/simple_321.html		data/junge_politik/only_simple_txt/simple_321.txt					Gewaltherrschaft | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_321.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320414/gewaltmonopol/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17570/gewaltmonopol/	A2/B1	C2	data/junge_politik/html/simple_322.html	data/junge_politik/html/complex_322.html	data/junge_politik/txt/simple_322.txt	data/junge_politik/txt/complex_322.txt				Gewaltmonopol | bpb.de	Gewaltmonopol | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_322.txt_par	data/junge_politik/txt_par/complex_322.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320409/gewalt/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17566/gewalt/	A2/B1	C2	data/junge_politik/html/simple_323.html	data/junge_politik/html/complex_323.html	data/junge_politik/txt/simple_323.txt	data/junge_politik/txt/complex_323.txt				Gewalt | bpb.de	Gewalt | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_323.txt_par	data/junge_politik/txt_par/complex_323.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320418/gewerbeamt/		A2/B1	C2	data/junge_politik/only_simple_html/simple_324.html		data/junge_politik/only_simple_txt/simple_324.txt					Gewerbeamt | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_324.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320419/gewerbesteuer/		A2/B1	C2	data/junge_politik/only_simple_html/simple_325.html		data/junge_politik/only_simple_txt/simple_325.txt					Gewerbesteuer | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_325.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320415/gewerbe/		A2/B1	C2	data/junge_politik/only_simple_html/simple_326.html		data/junge_politik/only_simple_txt/simple_326.txt					Gewerbe | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_326.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320421/gewerkschaft/		A2/B1	C2	data/junge_politik/only_simple_html/simple_327.html		data/junge_politik/only_simple_txt/simple_327.txt					Gewerkschaft | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_327.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320423/gleichberechtigung/		A2/B1	C2	data/junge_politik/only_simple_html/simple_328.html		data/junge_politik/only_simple_txt/simple_328.txt					Gleichberechtigung | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_328.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320425/gleichschaltung/		A2/B1	C2	data/junge_politik/only_simple_html/simple_329.html		data/junge_politik/only_simple_txt/simple_329.txt					Gleichschaltung | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_329.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320428/globale-erwaermung/		A2/B1	C2	data/junge_politik/only_simple_html/simple_330.html		data/junge_politik/only_simple_txt/simple_330.txt					Globale Erwärmung | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_330.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320431/globalisierung/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17577/globalisierung/	A2/B1	C2	data/junge_politik/html/simple_331.html	data/junge_politik/html/complex_331.html	data/junge_politik/txt/simple_331.txt	data/junge_politik/txt/complex_331.txt				Globalisierung | bpb.de	Globalisierung | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_331.txt_par	data/junge_politik/txt_par/complex_331.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320427/global-player/		A2/B1	C2	data/junge_politik/only_simple_html/simple_332.html		data/junge_politik/only_simple_txt/simple_332.txt					Global Player | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_332.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320434/gmbh-gesellschaft-mit-beschraenkter-haftung/		A2/B1	C2	data/junge_politik/only_simple_html/simple_333.html		data/junge_politik/only_simple_txt/simple_333.txt					GmbH (Gesellschaft mit beschränkter Haftung) | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_333.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320435/grenze/		A2/B1	C2	data/junge_politik/only_simple_html/simple_334.html		data/junge_politik/only_simple_txt/simple_334.txt					Grenze | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_334.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320437/grimme-preis/		A2/B1	C2	data/junge_politik/only_simple_html/simple_335.html		data/junge_politik/only_simple_txt/simple_335.txt					Grimme-Preis | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_335.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/344297/grosser-zapfenstreich/		A2/B1	C2	data/junge_politik/only_simple_html/simple_336.html		data/junge_politik/only_simple_txt/simple_336.txt					Großer Zapfenstreich | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_336.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320439/grundbuch/		A2/B1	C2	data/junge_politik/only_simple_html/simple_337.html		data/junge_politik/only_simple_txt/simple_337.txt					Grundbuch | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_337.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320441/grundeinkommen-buergergeld/		A2/B1	C2	data/junge_politik/only_simple_html/simple_338.html		data/junge_politik/only_simple_txt/simple_338.txt					Grundeinkommen / Bürgergeld | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_338.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320442/grundgesetz/		A2/B1	C2	data/junge_politik/only_simple_html/simple_339.html		data/junge_politik/only_simple_txt/simple_339.txt					Grundgesetz | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_339.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320444/grundrechte-menschenrechte/		A2/B1	C2	data/junge_politik/only_simple_html/simple_340.html		data/junge_politik/only_simple_txt/simple_340.txt					Grundrechte / Menschenrechte | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_340.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320448/grundschule/		A2/B1	C2	data/junge_politik/only_simple_html/simple_341.html		data/junge_politik/only_simple_txt/simple_341.txt					Grundschule | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_341.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320450/grundsicherung/		A2/B1	C2	data/junge_politik/only_simple_html/simple_342.html		data/junge_politik/only_simple_txt/simple_342.txt					Grundsicherung | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_342.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320451/guerillakrieg/		A2/B1	C2	data/junge_politik/only_simple_html/simple_343.html		data/junge_politik/only_simple_txt/simple_343.txt					Guerillakrieg | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_343.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320453/haager-abkommen/		A2/B1	C2	data/junge_politik/only_simple_html/simple_344.html		data/junge_politik/only_simple_txt/simple_344.txt					Haager Abkommen | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_344.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320455/haftbefehl/		A2/B1	C2	data/junge_politik/only_simple_html/simple_345.html		data/junge_politik/only_simple_txt/simple_345.txt					Haftbefehl | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_345.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320457/halal/		A2/B1	C2	data/junge_politik/only_simple_html/simple_346.html		data/junge_politik/only_simple_txt/simple_346.txt					Halal | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_346.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320459/hammelsprung/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17598/hammelsprung/	A2/B1	C2	data/junge_politik/html/simple_347.html	data/junge_politik/html/complex_347.html	data/junge_politik/txt/simple_347.txt	data/junge_politik/txt/complex_347.txt				Hammelsprung | bpb.de	Hammelsprung | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_347.txt_par	data/junge_politik/txt_par/complex_347.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320461/handelsabkommen/		A2/B1	C2	data/junge_politik/only_simple_html/simple_348.html		data/junge_politik/only_simple_txt/simple_348.txt					Handelsabkommen | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_348.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320463/handwerksordnung/		A2/B1	C2	data/junge_politik/only_simple_html/simple_349.html		data/junge_politik/only_simple_txt/simple_349.txt					Handwerksordnung | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_349.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320466/hansestadt/		A2/B1	C2	data/junge_politik/only_simple_html/simple_350.html		data/junge_politik/only_simple_txt/simple_350.txt					Hansestadt | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_350.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320468/hartz-iv/		A2/B1	C2	data/junge_politik/only_simple_html/simple_351.html		data/junge_politik/only_simple_txt/simple_351.txt					Hartz IV | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_351.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320470/hauptstadt/		A2/B1	C2	data/junge_politik/only_simple_html/simple_352.html		data/junge_politik/only_simple_txt/simple_352.txt					Hauptstadt | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_352.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320475/haushalt/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17603/haushalt/	A2/B1	C2	data/junge_politik/html/simple_353.html	data/junge_politik/html/complex_353.html	data/junge_politik/txt/simple_353.txt	data/junge_politik/txt/complex_353.txt				Haushalt | bpb.de	Haushalt | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_353.txt_par	data/junge_politik/txt_par/complex_353.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320476/hausrecht/		A2/B1	C2	data/junge_politik/only_simple_html/simple_354.html		data/junge_politik/only_simple_txt/simple_354.txt					Hausrecht | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_354.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320478/hegemonie/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17607/hegemonie/	A2/B1	C2	data/junge_politik/html/simple_355.html	data/junge_politik/html/complex_355.html	data/junge_politik/txt/simple_355.txt	data/junge_politik/txt/complex_355.txt				Hegemonie | bpb.de	Hegemonie | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_355.txt_par	data/junge_politik/txt_par/complex_355.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320480/heimat/		A2/B1	C2	data/junge_politik/only_simple_html/simple_356.html		data/junge_politik/only_simple_txt/simple_356.txt					Heimat | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_356.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320482/herrschaftsform/		A2/B1	C2	data/junge_politik/only_simple_html/simple_357.html		data/junge_politik/only_simple_txt/simple_357.txt					Herrschaftsform | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_357.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320484/hierarchie/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/296375/hierarchie/	A2/B1	C2	data/junge_politik/html/simple_358.html	data/junge_politik/html/complex_358.html	data/junge_politik/txt/simple_358.txt	data/junge_politik/txt/complex_358.txt				Hierarchie | bpb.de	Hierarchie | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_358.txt_par	data/junge_politik/txt_par/complex_358.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320486/hinduismus/		A2/B1	C2	data/junge_politik/only_simple_html/simple_359.html		data/junge_politik/only_simple_txt/simple_359.txt					Hinduismus | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_359.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320490/hochverrat/		A2/B1	C2	data/junge_politik/only_simple_html/simple_360.html		data/junge_politik/only_simple_txt/simple_360.txt					Hochverrat | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_360.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320491/hoheitsrechte/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17613/hoheitsrechte/	A2/B1	C2	data/junge_politik/html/simple_361.html	data/junge_politik/html/complex_361.html	data/junge_politik/txt/simple_361.txt	data/junge_politik/txt/complex_361.txt				Hoheitsrechte | bpb.de	Hoheitsrechte | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_361.txt_par	data/junge_politik/txt_par/complex_361.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320492/holocaust-schoa/		A2/B1	C2	data/junge_politik/only_simple_html/simple_362.html		data/junge_politik/only_simple_txt/simple_362.txt					Holocaust / Schoa | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_362.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320495/homophobie/		A2/B1	C2	data/junge_politik/only_simple_html/simple_363.html		data/junge_politik/only_simple_txt/simple_363.txt					Homophobie | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_363.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320496/humanismus/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/296380/humanismus/	A2/B1	C2	data/junge_politik/html/simple_364.html	data/junge_politik/html/complex_364.html	data/junge_politik/txt/simple_364.txt	data/junge_politik/txt/complex_364.txt				Humanismus | bpb.de	Humanismus | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_364.txt_par	data/junge_politik/txt_par/complex_364.txt_par
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320500/hygiene/		A2/B1	C2	data/junge_politik/only_simple_html/simple_365.html		data/junge_politik/only_simple_txt/simple_365.txt					Hygiene | bpb.de		CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/only_simple_txt_par/simple_365.txt_par	
junge_politik	https://www.bpb.de/kurz-knapp/lexika/das-junge-politik-lexikon/320506/ideologie/	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17618/ideologie/	A2/B1	C2	data/junge_politik/html/simple_366.html	data/junge_politik/html/complex_366.html	data/junge_politik/txt/simple_366.txt	data/junge_politik/txt/complex_366.txt				Ideologie | bpb.de	Ideologie | bpb.de	CC BY-NC-ND 3.0 DE	2022-08-23	data/junge_politik/txt_par/simple_366.txt_par	data/junge_politik/txt_par/complex_366.txt_par
